Frame ID,Hand ID,Hand Type,Palm Position X,Palm Position Y,Palm Position Z,Hand Shape,TipPosition X,TipPosition Y,TipPosition Z,PointDirection X,PointDirection Y,PointDirection Z,Intersection X,Intersection Y,Intersection Z
2168,5,left,-92.986542,252.847504,-11.549685,Index-Point,-136.195038,265.237000,-66.937546,-22.431725,21.198914,-40.364853,-283.496643,404.443146,-332.000000
2169,5,left,-92.905800,252.879166,-11.443671,Index-Point,-136.182205,265.246063,-66.882904,-22.505150,21.161133,-40.407669,-283.839844,404.085510,-332.000000
2170,5,left,-92.870346,252.883743,-11.350642,Index-Point,-136.223969,265.207489,-66.915184,-22.585785,21.106018,-40.527523,-283.954407,403.258972,-332.000000
2171,5,left,-92.860649,252.917267,-11.280254,Index-Point,-136.246994,265.212799,-66.875511,-22.627235,21.075943,-40.557014,-284.163055,402.987946,-332.000000
2172,5,left,-92.887306,252.982254,-11.202253,Index-Point,-136.316147,265.250671,-66.849060,-22.672211,21.039154,-40.609695,-284.348724,402.620605,-332.000000
2173,5,left,-92.920906,253.055817,-11.139753,Index-Point,-136.397995,265.317841,-66.822250,-22.723015,21.022659,-40.645580,-284.646301,402.472778,-332.000000
2174,5,left,-92.954498,253.136322,-11.081257,Index-Point,-136.471863,265.373962,-66.778542,-22.766312,20.992569,-40.660728,-284.971771,402.304138,-332.000000
2175,5,left,-92.989601,253.229218,-11.042619,Index-Point,-136.529922,265.457733,-66.746582,-22.794983,20.984573,-40.667343,-285.210571,402.329956,-332.000000
2176,5,left,-93.028732,253.353180,-10.998816,Index-Point,-136.574249,265.592133,-66.683922,-22.805855,20.997467,-40.648102,-285.431396,402.645630,-332.000000
2177,5,left,-93.048904,253.505463,-10.960882,Index-Point,-136.612747,265.738007,-66.633316,-22.830902,20.996292,-40.633415,-285.715698,402.859558,-332.000000
2178,5,left,-93.062386,253.687866,-10.907519,Index-Point,-136.653397,265.928314,-66.553055,-22.864349,21.007401,-40.603294,-286.130737,403.265686,-332.000000
2179,5,left,-93.072075,253.861588,-10.842581,Index-Point,-136.675247,266.150909,-66.458557,-22.879379,21.057510,-40.572388,-286.418060,403.969788,-332.000000
2180,5,left,-93.073334,254.047226,-10.767074,Index-Point,-136.690506,266.365631,-66.343094,-22.896927,21.086731,-40.530148,-286.769592,404.579681,-332.000000
2181,5,left,-93.079590,254.238464,-10.681797,Index-Point,-136.706375,266.576202,-66.257126,-22.905014,21.100555,-40.527763,-286.895874,404.933746,-332.000000
2182,5,left,-93.082916,254.435822,-10.596425,Index-Point,-136.712570,266.781189,-66.183472,-22.904472,21.099991,-40.538155,-286.901611,405.137939,-332.000000
2183,5,left,-93.069847,254.619980,-10.489913,Index-Point,-136.700439,266.956421,-66.138618,-22.901505,21.075836,-40.594669,-286.686279,404.985657,-332.000000
2184,5,left,-93.050934,254.838165,-10.397943,Index-Point,-136.696243,267.167053,-66.070747,-22.914200,21.052414,-40.611893,-286.739868,405.019592,-332.000000
2185,5,left,-93.011368,255.076172,-10.322858,Index-Point,-136.665909,267.409241,-66.010040,-22.925682,21.046738,-40.617317,-286.798950,405.237671,-332.000000
2186,5,left,-92.961868,255.302795,-10.225199,Index-Point,-136.620010,267.653992,-65.927261,-22.924706,21.045380,-40.625778,-286.762115,405.487732,-332.000000
2187,5,left,-92.912651,255.545044,-10.110727,Index-Point,-136.552063,267.893677,-65.855415,-22.895287,21.008804,-40.662285,-286.407288,405.401428,-332.000000
2188,5,left,-92.842743,255.825806,-10.028320,Index-Point,-136.464172,268.146240,-65.853500,-22.870430,20.946854,-40.733253,-285.896973,405.010620,-332.000000
2189,5,left,-92.737389,256.103546,-9.978491,Index-Point,-136.361511,268.402435,-65.865791,-22.868675,20.892548,-40.782696,-285.594849,404.740204,-332.000000
2190,5,left,-92.640701,256.408600,-9.951324,Index-Point,-136.243439,268.754181,-65.828239,-22.841858,20.909546,-40.762596,-285.396301,405.289429,-332.000000
2191,5,left,-92.548065,256.723541,-9.965821,Index-Point,-136.136398,269.115204,-65.812126,-22.820206,20.923645,-40.724174,-285.297485,405.879669,-332.000000
2192,5,left,-92.445381,257.028381,-9.967246,Index-Point,-136.021545,269.433685,-65.830887,-22.795937,20.899399,-40.735741,-284.971191,405.991272,-332.000000
2193,5,left,-92.295692,257.272522,-9.939501,Index-Point,-135.879715,269.663910,-65.850166,-22.793037,20.848618,-40.772308,-284.666077,405.757660,-332.000000
2194,5,left,-92.132027,257.474884,-9.887423,Index-Point,-135.737091,269.840881,-65.991241,-22.799629,20.776886,-40.953331,-283.830078,404.795319,-332.000000
2195,5,left,-91.974503,257.556885,-9.870252,Index-Point,-135.586700,269.925018,-66.027657,-22.795013,20.743820,-40.997318,-283.470612,404.501709,-332.000000
2196,5,left,-91.816605,257.606323,-9.863864,Index-Point,-135.453857,269.941742,-66.139336,-22.810631,20.680496,-41.106728,-282.983215,403.694305,-332.000000
2197,5,left,-91.666222,257.638672,-9.841601,Index-Point,-135.301529,269.937988,-66.263824,-22.798859,20.615524,-41.243866,-282.195648,402.764771,-332.000000
2198,5,left,-91.503891,257.625824,-9.787807,Index-Point,-135.144150,269.848602,-66.398483,-22.793922,20.513397,-41.421295,-281.303284,401.384552,-332.000000
2199,5,left,-91.359406,257.599182,-9.724957,Index-Point,-135.008163,269.762054,-66.516899,-22.787743,20.408264,-41.593651,-280.457275,400.023499,-332.000000
2200,5,left,-91.256569,257.587616,-9.680083,Index-Point,-134.915268,269.717499,-66.627594,-22.785309,20.332596,-41.742126,-279.771149,398.980438,-332.000000
2201,5,left,-91.183823,257.566620,-9.656589,Index-Point,-134.831039,269.645508,-66.712761,-22.759239,20.233582,-41.845245,-279.118286,397.920776,-332.000000
2202,5,left,-91.137794,257.544067,-9.642576,Index-Point,-134.783310,269.552612,-66.820015,-22.742546,20.118225,-41.962326,-278.504333,396.689301,-332.000000
2203,5,left,-91.085152,257.518585,-9.618044,Index-Point,-134.748459,269.413086,-66.998039,-22.748390,19.971741,-42.160290,-277.735352,394.947083,-332.000000
2204,5,left,-91.042038,257.500671,-9.584416,Index-Point,-134.715881,269.346588,-67.087715,-22.745934,19.891342,-42.280838,-277.231445,393.976593,-332.000000
2205,5,left,-90.994911,257.492340,-9.551765,Index-Point,-134.686890,269.291565,-67.109955,-22.758255,19.823746,-42.331726,-277.096252,393.338318,-332.000000
2206,5,left,-90.950706,257.499512,-9.543627,Index-Point,-134.667664,269.254211,-67.134315,-22.781876,19.770172,-42.360382,-277.115295,392.870667,-332.000000
2207,5,left,-90.916824,257.509216,-9.543261,Index-Point,-134.652100,269.235107,-67.167839,-22.804741,19.737106,-42.386986,-277.135193,392.551758,-332.000000
2208,5,left,-90.911308,257.534912,-9.546453,Index-Point,-134.637833,269.251434,-67.184372,-22.799545,19.726242,-42.394081,-277.055725,392.471863,-332.000000
2209,5,left,-90.927605,257.550354,-9.558382,Index-Point,-134.618362,269.266479,-67.199440,-22.766983,19.724930,-42.392731,-276.829285,392.475647,-332.000000
2210,5,left,-90.945351,257.567230,-9.566819,Index-Point,-134.622894,269.269989,-67.234543,-22.757332,19.713318,-42.413979,-276.683472,392.328613,-332.000000
2211,5,left,-90.983589,257.565063,-9.579546,Index-Point,-134.629974,269.261169,-67.262238,-22.727577,19.707535,-42.426056,-276.449615,392.235809,-332.000000
2212,5,left,-91.036865,257.553802,-9.598942,Index-Point,-134.618942,269.267487,-67.277382,-22.663216,19.722809,-42.419762,-276.049866,392.348663,-332.000000
2213,5,left,-91.105469,257.548340,-9.637321,Index-Point,-134.610489,269.249084,-67.363983,-22.585808,19.703995,-42.465370,-275.360901,392.040588,-332.000000
2214,5,left,-91.171913,257.573303,-9.702611,Index-Point,-134.526443,269.265656,-67.454140,-22.435646,19.693573,-42.487022,-274.222229,391.887878,-332.000000
2215,5,left,-91.193909,257.747864,-9.745291,Index-Point,-134.387482,269.308105,-67.753830,-22.273338,19.545715,-42.724209,-272.146484,390.196960,-332.000000
2216,5,left,-91.191353,257.990265,-9.775582,Index-Point,-134.247391,269.484680,-68.137741,-22.122742,19.431366,-43.045853,-269.855255,388.594971,-332.000000
2217,5,left,-91.055939,258.212769,-9.847502,Index-Point,-133.882385,269.405304,-68.450279,-21.903397,19.129059,-43.218803,-267.450012,386.054932,-332.000000
2218,5,left,-90.947395,258.449310,-9.885579,Index-Point,-133.485107,269.654205,-68.621956,-21.607086,19.105392,-43.276012,-264.985962,385.929749,-332.000000
2219,5,left,-90.809494,258.756775,-9.849223,Index-Point,-132.735733,269.917145,-69.301743,-20.978081,18.999649,-43.888577,-258.301544,383.640930,-332.000000
2220,5,left,-90.434044,258.954376,-9.768538,Index-Point,-131.703354,270.217651,-69.336395,-20.325096,19.060638,-43.864666,-253.410950,384.353607,-332.000000
2221,5,left,-90.083618,259.117706,-9.620223,Index-Point,-130.929626,270.455963,-69.418007,-19.906036,19.028488,-43.944946,-249.873154,384.155914,-332.000000
2222,5,left,-89.552101,259.414673,-9.314434,Index-Point,-129.445877,270.680389,-69.989502,-18.987099,18.856812,-44.665100,-240.826324,381.296570,-332.000000
2223,5,left,-88.878990,259.846497,-9.007502,Index-Point,-127.887260,271.105164,-71.014427,-18.175613,18.690491,-45.751457,-231.568604,377.723602,-332.000000
2224,5,left,-88.030174,260.621918,-8.724105,Index-Point,-125.845627,271.785461,-71.791702,-17.079224,18.383408,-46.498955,-221.421021,374.659058,-332.000000
2225,5,left,-87.093483,261.237396,-8.404401,Index-Point,-123.272804,272.513794,-72.735130,-15.510910,18.197556,-47.484974,-207.961365,371.871277,-332.000000
2226,5,left,-86.100105,261.823822,-8.080256,Index-Point,-120.639023,273.185547,-73.271263,-13.998337,18.018890,-48.073624,-195.977051,370.161896,-332.000000
2227,5,left,-85.262238,261.967712,-7.729628,Index-Point,-119.018562,273.751312,-73.393234,-13.331497,18.261749,-48.353676,-190.318527,371.419434,-332.000000
2228,5,left,-84.175125,262.076477,-7.452753,Index-Point,-116.677238,273.616852,-74.135330,-12.239639,17.897675,-49.133904,-180.913345,367.547485,-332.000000
2229,5,left,-82.905251,262.434753,-7.247965,Index-Point,-114.604218,273.869202,-74.500610,-11.652557,17.665710,-49.425900,-175.311798,365.904144,-332.000000
2230,5,left,-81.682640,262.785278,-7.093144,Index-Point,-112.598213,274.544830,-74.591858,-10.978447,17.707031,-49.435028,-169.762970,366.745331,-332.000000
2231,5,left,-80.442696,263.374390,-6.984372,Index-Point,-110.698273,275.345398,-75.190498,-10.486168,17.717316,-49.879387,-164.687469,366.564941,-332.000000
2232,5,left,-79.635223,263.582550,-6.947083,Index-Point,-109.506714,276.050262,-75.132706,-10.265709,18.156281,-49.739861,-162.521042,369.813202,-332.000000
2233,5,left,-78.692261,263.970978,-6.950332,Index-Point,-107.778656,276.484192,-75.543457,-9.554016,18.056305,-49.983292,-156.798828,369.128296,-332.000000
2234,5,left,-77.680107,264.593506,-7.052282,Index-Point,-105.812004,277.504150,-75.631004,-8.645485,18.176575,-49.706860,-150.402115,371.251984,-332.000000
2235,5,left,-76.729820,265.308990,-7.064619,Index-Point,-103.920868,278.924500,-75.460915,-7.717239,18.438538,-49.242508,-144.125427,374.983887,-332.000000
2236,5,left,-75.684959,266.242371,-6.938149,Index-Point,-101.495125,280.447754,-74.753273,-6.451988,18.622711,-48.242249,-135.899673,379.751404,-332.000000
2237,5,left,-74.642105,267.266510,-6.595543,Index-Point,-98.837837,281.834595,-73.871155,-4.979210,18.605865,-47.334846,-125.990723,383.297058,-332.000000
2238,5,left,-73.518661,268.229858,-6.250242,Index-Point,-96.780716,283.361176,-73.185715,-4.174614,18.839386,-46.706841,-119.913292,387.754913,-332.000000
2239,5,left,-72.713921,269.116302,-6.041729,Index-Point,-95.568916,285.140961,-72.556908,-4.041992,19.536041,-46.023170,-118.354546,395.270081,-332.000000
2240,5,left,-71.786644,270.162445,-5.775728,Index-Point,-93.852036,286.132904,-72.931549,-3.415993,19.211884,-46.470871,-112.895706,393.236389,-332.000000
2241,5,left,-70.346344,271.391724,-5.500528,Index-Point,-91.651321,287.447784,-73.720940,-2.937233,18.955170,-47.141685,-107.743782,391.299042,-332.000000
2242,5,left,-68.982193,272.623047,-5.217321,Index-Point,-89.899437,288.837585,-74.294563,-2.715973,18.744232,-47.744385,-104.559189,390.011597,-332.000000
2243,5,left,-67.766670,273.744904,-4.805633,Index-Point,-87.604195,289.896179,-75.100975,-1.845238,18.224518,-48.747276,-97.328629,385.939728,-332.000000
2244,5,left,-66.675186,274.790833,-4.402621,Index-Point,-85.246201,291.341553,-75.133690,-0.721474,18.014038,-48.886292,-89.037086,385.993835,-332.000000
2245,5,left,-65.940887,275.330719,-4.269799,Index-Point,-83.605919,292.985443,-74.598015,0.098953,18.657532,-48.370590,-83.079346,392.270691,-332.000000
2246,5,left,-65.177658,276.168762,-3.958331,Index-Point,-79.629738,294.368652,-73.645355,3.176170,18.270935,-47.381432,-62.311172,393.993774,-332.000000
2247,5,left,-64.316559,277.162323,-3.588837,Index-Point,-76.145447,296.350067,-72.406929,5.591232,18.387665,-46.142906,-44.690010,399.796326,-332.000000
2248,5,left,-63.309364,277.908539,-3.379381,Index-Point,-73.368637,298.239532,-71.270470,7.271309,18.913757,-45.039688,-31.275875,407.729065,-332.000000
2249,5,left,-62.036671,278.399200,-3.338671,Index-Point,-70.581207,299.254211,-69.948097,8.584175,19.281738,-43.612198,-19.001614,415.112061,-332.000000
2250,5,left,-60.574501,278.849884,-3.522334,Index-Point,-67.809891,299.963409,-69.722839,9.726845,19.447052,-43.047081,-8.546192,418.450378,-332.000000
2251,5,left,-59.140335,279.404724,-3.706997,Index-Point,-65.471100,300.717468,-69.912582,10.401505,19.565247,-42.913155,-1.945045,420.210083,-332.000000
2252,5,left,-57.798180,279.939392,-3.901203,Index-Point,-62.610268,301.843628,-69.305717,11.580551,19.891449,-41.982071,9.852676,426.310333,-332.000000
2253,5,left,-56.441925,280.620361,-4.136204,Index-Point,-59.775620,302.914795,-68.917679,12.683617,19.997772,-41.161537,21.291214,430.729767,-332.000000
2254,5,left,-55.087288,281.200256,-4.266824,Index-Point,-57.278893,303.726196,-69.010025,13.541939,19.949554,-40.967514,29.653267,431.791870,-332.000000
2255,5,left,-53.670704,281.836517,-4.195066,Index-Point,-55.126328,304.280304,-69.377464,14.052773,19.847778,-41.194511,34.462662,430.813507,-332.000000
2256,5,left,-52.281822,282.172607,-4.194944,Index-Point,-53.085243,304.496887,-70.337219,14.527580,19.722504,-41.952374,37.525291,427.508881,-332.000000
2257,5,left,-51.394005,282.078217,-4.091566,Index-Point,-52.033958,304.349548,-70.328270,14.603310,19.741638,-41.990906,38.968437,427.372101,-332.000000
2258,5,left,-50.424091,282.113464,-4.047928,Index-Point,-50.519482,304.326385,-70.651314,15.062481,19.689117,-42.266998,42.616055,426.069702,-332.000000
2259,5,left,-49.392982,282.256012,-4.093971,Index-Point,-48.764660,304.028992,-71.147026,15.647457,19.215942,-42.594177,47.062649,421.710236,-332.000000
2260,5,left,-48.357010,282.520721,-4.102227,Index-Point,-47.359394,304.150757,-71.417183,15.891483,18.992188,-42.744751,49.519115,419.931946,-332.000000
2261,5,left,-47.229332,282.541748,-4.038881,Index-Point,-46.051296,304.085144,-71.343384,15.971012,18.832550,-42.662209,51.528042,419.147827,-332.000000
2262,5,left,-45.931679,282.377594,-3.941519,Index-Point,-44.459785,303.716461,-71.233513,16.156975,18.584961,-42.561523,54.530968,417.583038,-332.000000
2263,5,left,-44.636131,281.998810,-3.672136,Index-Point,-43.136379,302.778473,-71.365799,16.092358,18.075470,-42.875099,54.687740,412.657776,-332.000000
2264,5,left,-43.706982,281.278687,-3.377711,Index-Point,-42.164810,301.801849,-71.423996,16.040909,17.864227,-43.186935,54.620842,409.588806,-332.000000
2265,5,left,-43.261421,280.736084,-3.110958,Index-Point,-41.836460,301.347961,-71.445206,15.936356,17.941803,-43.495403,53.628666,408.826508,-332.000000
2266,5,left,-42.846333,280.210938,-2.837178,Index-Point,-41.434471,300.917389,-71.519157,15.930405,18.018280,-43.861877,53.170807,407.921844,-332.000000
2267,5,left,-42.423233,279.705658,-2.568924,Index-Point,-40.936638,300.413879,-71.409286,16.015347,18.002441,-44.032555,53.844376,406.954803,-332.000000
2268,5,left,-41.990936,279.232208,-2.268042,Index-Point,-40.500648,299.884796,-71.307152,16.029015,17.927948,-44.251686,53.928505,405.500824,-332.000000
2269,5,left,-41.670452,278.902893,-2.017807,Index-Point,-40.205563,299.423218,-71.385208,15.993885,17.758545,-44.586700,53.280682,403.224121,-332.000000
2270,5,left,-41.579269,278.626587,-1.811687,Index-Point,-40.029682,299.171204,-71.160873,16.078987,17.700378,-44.582687,54.043354,402.730469,-332.000000
2271,5,left,-41.498466,278.420380,-1.587673,Index-Point,-39.934982,298.869659,-71.080902,16.090569,17.562866,-44.736115,53.911713,401.303406,-332.000000
2272,5,left,-41.387806,278.166595,-1.338988,Index-Point,-39.819717,298.478851,-70.952644,16.099178,17.409668,-44.871716,53.839462,399.761993,-332.000000
2273,5,left,-41.332561,277.837982,-1.121026,Index-Point,-39.750759,298.156860,-70.661598,16.123322,17.378906,-44.816360,54.269436,399.498779,-332.000000
2274,5,left,-41.362736,277.529785,-0.924682,Index-Point,-39.802822,297.756104,-70.506409,16.114658,17.250061,-44.870964,54.108234,398.283936,-332.000000
2275,5,left,-41.478493,277.294556,-0.765893,Index-Point,-39.906971,297.534576,-70.345253,16.143642,17.191284,-44.880264,54.211483,397.760834,-332.000000
2276,5,left,-41.646450,277.061981,-0.572814,Index-Point,-40.049812,297.259033,-70.149467,16.184055,17.091888,-44.899902,54.333542,396.936768,-332.000000
2277,5,left,-41.820660,276.784729,-0.414036,Index-Point,-40.250099,296.906586,-69.986694,16.185322,16.954376,-44.936020,54.123405,395.764282,-332.000000
2278,5,left,-42.002777,276.534790,-0.353977,Index-Point,-40.451199,296.552582,-69.756104,16.207577,16.822540,-44.815491,54.389622,394.991943,-332.000000
2279,5,left,-42.279121,276.199860,-0.251751,Index-Point,-40.735275,296.180878,-69.518852,16.240921,16.736969,-44.734299,54.559288,394.386047,-332.000000
2280,5,left,-42.580692,275.938934,-0.164545,Index-Point,-41.042702,295.902374,-69.301506,16.280361,16.647888,-44.662910,54.715195,393.821991,-332.000000
2281,5,left,-42.878960,275.855560,-0.070522,Index-Point,-41.295345,295.775116,-69.058556,16.364803,16.489990,-44.569927,55.249233,393.058228,-332.000000
2282,5,left,-43.169514,275.773071,-0.054451,Index-Point,-41.504204,295.671112,-68.930130,16.450035,16.420380,-44.473663,55.800774,392.800659,-332.000000
2283,5,left,-43.434692,275.707062,-0.150162,Index-Point,-41.673428,295.621826,-68.784523,16.537685,16.384338,-44.240456,56.720112,393.102997,-332.000000
2284,5,left,-43.732666,275.741150,-0.248619,Index-Point,-41.894234,295.694336,-68.720482,16.589165,16.321136,-44.078182,57.193047,393.180664,-332.000000
2285,5,left,-44.066883,275.738373,-0.331463,Index-Point,-42.110870,295.686890,-68.649918,16.669842,16.246460,-43.930229,57.820419,393.080109,-332.000000
2286,5,left,-44.316200,275.639679,-0.377545,Index-Point,-42.296650,295.533569,-68.587440,16.704197,16.065918,-43.818527,58.119671,392.112915,-332.000000
2287,5,left,-44.548523,275.659149,-0.464756,Index-Point,-42.488323,295.431976,-68.633232,16.688183,15.897461,-43.762001,57.943844,391.105469,-332.000000
2288,5,left,-44.731739,275.551331,-0.502268,Index-Point,-42.658726,295.203949,-68.665741,16.660339,15.740784,-43.753349,57.613331,389.941559,-332.000000
2289,5,left,-44.747845,275.350677,-0.562036,Index-Point,-42.698414,294.927002,-68.672089,16.609135,15.661407,-43.690121,57.407719,389.321014,-332.000000
2290,5,left,-44.687695,275.148468,-0.591836,Index-Point,-42.637280,294.619232,-68.701721,16.577908,15.553619,-43.670063,57.315281,388.396088,-332.000000
2291,5,left,-44.409817,274.979889,-0.677954,Index-Point,-41.954273,294.356354,-68.711113,16.864220,15.434692,-43.509705,60.095638,387.755798,-332.000000
2292,5,left,-44.001617,275.049164,-0.905491,Index-Point,-40.783226,294.411316,-68.678024,17.496120,15.380646,-43.153896,65.976837,388.262909,-332.000000
2293,5,left,-43.327061,275.141754,-1.190004,Index-Point,-38.866970,294.422150,-68.794991,18.536465,15.248444,-42.886627,74.895538,388.005310,-332.000000
2294,5,left,-42.716072,275.260620,-1.361954,Index-Point,-37.838634,294.338684,-69.104950,18.806072,15.022888,-42.933002,77.318085,386.329529,-332.000000
2295,5,left,-41.840111,275.840363,-1.920393,Index-Point,-35.477642,295.212799,-69.104050,20.073494,15.103882,-42.294441,89.296204,389.096283,-332.000000
2296,5,left,-41.115051,276.468872,-2.339896,Index-Point,-33.923222,295.913055,-69.689041,20.627384,15.001343,-42.346565,93.850754,388.837158,-332.000000
2297,5,left,-40.218876,277.661560,-2.556662,Index-Point,-30.654051,297.273895,-70.811073,22.515451,14.588837,-43.143379,105.653931,385.594360,-332.000000
2298,5,left,-39.028584,279.657867,-3.580990,Index-Point,-25.495424,300.378021,-70.301445,25.408533,14.743073,-41.472115,134.838242,393.410187,-332.000000
2299,5,left,-37.458164,282.314575,-4.249397,Index-Point,-20.634953,304.172760,-70.675331,27.473625,15.178375,-41.014500,154.413773,400.882080,-332.000000
2385,5,left,-0.612667,292.785950,-9.994673,Index-Point,17.195761,310.754059,-82.194969,26.382261,12.341858,-46.150986,159.997070,377.557800,-331.999969
2386,5,left,-0.426843,291.750671,-9.779605,Index-Point,16.466040,309.661224,-82.371750,25.788002,12.468140,-46.615795,154.561157,376.428284,-332.000000
2387,5,left,-0.394026,290.988220,-9.708247,Index-Point,15.940886,308.906067,-82.697914,25.422520,12.615356,-47.094711,150.518372,375.687134,-332.000000
2388,5,left,-0.256664,290.430359,-9.597103,Index-Point,15.047665,308.168793,-83.344559,24.586494,12.564789,-47.962620,142.512878,373.309174,-332.000000
2389,5,left,-0.151760,289.634064,-9.300859,Index-Point,13.260916,306.579315,-83.783585,23.037956,12.061157,-48.818211,130.397507,367.904327,-332.000000
2390,5,left,-0.089561,288.967346,-9.065805,Index-Point,12.192775,305.843536,-83.651436,22.131989,12.223145,-48.997532,124.370827,367.797699,-332.000000
2391,5,left,-0.089500,288.085632,-9.023997,Index-Point,10.220626,304.457275,-83.929192,20.473825,12.058136,-49.398632,113.036400,365.011017,-332.000000
2392,5,left,-0.169353,287.491302,-8.845502,Index-Point,8.748234,303.864563,-84.061287,19.322067,12.177307,-49.790718,104.964737,364.502899,-332.000000
2393,5,left,-0.267737,286.846466,-8.624261,Index-Point,7.931904,303.257782,-83.895638,18.816517,12.312531,-49.941216,101.411011,364.425537,-332.000000
2394,5,left,-0.415274,286.378235,-8.469354,Index-Point,7.539892,302.894165,-83.767273,18.698666,12.462067,-50.038128,100.301575,364.716888,-332.000000
2395,5,left,-0.622897,285.967896,-8.283214,Index-Point,7.024910,302.518372,-83.636238,18.483461,12.519775,-50.146858,98.568474,364.525421,-332.000000
2396,5,left,-0.845494,285.512024,-8.094157,Index-Point,6.491308,302.047974,-83.523712,18.241749,12.522095,-50.249928,96.693275,363.967346,-332.000000
2397,5,left,-1.031771,285.258240,-7.950749,Index-Point,6.185144,301.660828,-83.496376,18.161915,12.411133,-50.377819,95.774208,362.882446,-332.000000
2398,5,left,-1.169686,284.936279,-7.832208,Index-Point,5.794493,301.128387,-83.528603,17.937258,12.266663,-50.543625,93.973679,361.431030,-332.000000
2399,5,left,-1.404360,284.598572,-7.714005,Index-Point,5.278140,300.544006,-83.584427,17.679506,12.080536,-50.734680,91.843475,359.694733,-332.000000
2400,5,left,-1.671772,284.323120,-7.631106,Index-Point,4.938051,300.108246,-83.543785,17.620285,11.952271,-50.773033,91.162346,358.596313,-332.000000
2401,5,left,-1.971584,284.095215,-7.585623,Index-Point,4.583155,299.779388,-83.621483,17.570032,11.877289,-50.882710,90.349380,357.757111,-331.999969
2402,5,left,-2.246177,283.925781,-7.561817,Index-Point,4.285689,299.469666,-83.704025,17.548513,11.768280,-50.973621,89.765694,356.793762,-332.000000
